stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,wheelchair_boarding,stop_timezone,location_type,parent_station
74064,74064,SABAUDIA,,41.893198,12.557543,,,,,
78267,78267,DI BONAIUTO,,41.827880,12.490747,,,,,
70709,70709,COLOMBO/GROTTA PERFETTA,,41.849737,12.483767,,,,,
70136,70136,PORTA PIA,,41.909095,12.502025,,,,,
77211,77211,ODESCALCHI/BOMPIANI,,41.858797,12.502078,,,,,
71899,71899,OSTIENSE/GARBATELLA (MB),,41.867993,12.479338,,,,,
70828,70828,MARCO POLO/RONCINOTTO,,41.872408,12.490487,,,,,
70328,70328,P.LE PRENESTINO,,41.891367,12.527625,,,,,
77226,77226,MACCHIA SAPONARA/FABRIANI,,41.769812,12.356042,,,,,
82604,82604,XVII OLIMPIADE,,41.931972,12.472475,,,,,
76505,76505,CASAL DEL MARMO/ROBBIO,,41.944072,12.390538,,,,,
70103,70103,LGT FARNESINA/TRILUSSA,,41.892413,12.469458,,,,,
71217,71217,PRENESTINA/COCCONI,,41.894850,12.563573,,,,,
73780,73780,RAPAGNANO/APIRO,,41.983658,12.513417,,,,,
77390,77390,CIMITERO LAURENTINO/UFFICI CIMITERIALI,,41.761230,12.492395,,,,,
78106,78106,RISERVA DI LIVIA/GIUSTINIANA,,42.007023,12.472853,,,,,
72178,72178,P.ZA CINQUE GIORNATE,,41.913710,12.467918,,,,,
70404,70404,ALBANO,,41.869997,12.532545,,,,,
76629,76629,FOSSO SANTA MAURA/RONDINI,,41.857417,12.596180,,,,,
75586,75586,GALLIA/SATURNIA,,41.880707,12.506048,,,,,
73861,73861,MARX,,41.939797,12.563993,,,,,
70055,70055,LGT THAON DI REVEL/DUCA D'AOSTA,,41.931220,12.462508,,,,,
78053,78053,TOFFIA/ALVITO,,42.028165,12.507557,,,,,
81153,81153,FLAMINIO,,41.912153,12.475690,,,,,
80700,80700,FRACCHIA/BACCHELLI,,41.953123,12.550855,,,,,
74352,74352,ROTELLINI/ORTO,,41.773710,12.439478,,,,,
75774,75774,MALAGROTTA/PISANA,,41.843047,12.335337,,,,,
70594,70594,SATRICO/ZAMA,,41.876387,12.509177,,,,,
82640,82640,BRUNETTI,,41.787757,12.490713,,,,,
82657,82657,MAGNA GRECIA/SAN GIOVANNI (MA - MC),,41.884280,12.509317,,,,,
82262,82262,LAURENTINA/MERCATO,,41.811170,12.486220,,,,,
77618,77618,REDATTORI/COMPOSITORI,,41.765350,12.470150,,,,,
75177,75177,TOVAGLIERI/CIVICO 237,,41.880743,12.588203,,,,,
78552,78552,ALTAMURA/BERTOLLA,,41.782397,12.359825,,,,,
80545,80545,FRACCHIA/BACCHELLI,,41.953117,12.551220,,,,,
74563,74563,VILLA PAMPHILI/BOLOGNESI,,41.883438,12.456805,,,,,
76712,76712,MACCHIA SAPONARA/PRATO CORNELIO,,41.771500,12.355147,,,,,
78881,78881,PLATINA,,41.868957,12.517138,,,,,
80720,80720,PERONI/GABRIELLI,,41.934388,12.634887,,,,,
99280,99280,CASTELNUOVO,,42.129622,12.495048,,,,,
77385,77385,PO/DORA RIPARIA,,41.654548,12.427688,,,,,
78877,78877,TRIGORIA/GROTTE PENSERONI,,41.755313,12.474072,,,,,
70426,70426,VIA S. CROCE IN GERUSALEMME/STATILIA,,41.890773,12.511302,,,,,
73016,73016,AGNELLI/MORELLI,,41.861295,12.443737,,,,,
70863,70863,LABICANA/MERULANA,,41.889227,12.502698,,,,,
71016,71016,PRENESTINA/ACQUA BULLICANTE,,41.892792,12.542352,,,,,
72886,72886,LAURENTINA (MB),,41.827040,12.480203,,,,,
73174,73174,TRE FONTANE,,41.840208,12.470692,,,,,
73791,73791,DE FILIPPO/PILOTTO,,41.965452,12.517547,,,,,
75040,75040,VERTUNNI/SALCITO (FL2),,41.910443,12.611187,,,,,
76154,76154,BATTISTINI/DE LUCA,,41.906270,12.413700,,,,,
75565,75565,COSOLETO,,41.832630,12.563437,,,,,
78490,78490,MARINETTI/BAUDELAIRE,,41.809488,12.471335,,,,,
72504,72504,JONIO/MONTE FASCIA,,41.944130,12.535437,,,,,
76562,76562,LM TOSCANELLI/SIRENE,,41.731672,12.270565,,,,,
72153,72153,MANZONI (MA),,41.890283,12.506362,,,,,
75157,75157,BOSCO ARVALI/HENZEN,,41.839643,12.425433,,,,,
70720,70720,BEETHOVEN/DON STURZO,,41.833767,12.467068,,,,,
78464,78464,CASTELLI,,41.907477,12.609888,,,,,
74296,74296,RATTO DELLE SABINE/ERETUM,,41.943930,12.599788,,,,,
75564,75564,APPIA PIGNATELLI/MENOFILO,,41.837637,12.548637,,,,,
78928,78928,ANAGNINA/GASPERINA,,41.830298,12.597880,,,,,
77278,77278,SARSINA/CODIGORO,,41.793965,12.406640,,,,,
70509,70509,ZAMA,,41.876125,12.510183,,,,,
72507,72507,PIETRALATA/MONTI PIETRALATA,,41.926688,12.533538,,,,,
73999,73999,PORTONACCIO/DE DOMINICIS,,41.903423,12.536108,,,,,
72982,72982,RADICOFANI/S. GENNARO,,41.975860,12.511660,,,,,
76573,76573,CARLO ALBERTO,,41.896032,12.501523,,,,,
70791,70791,MARCO POLO/RONCINOTTO,,41.871647,12.492122,,,,,
73092,73092,AURELIA/ACQUAFREDDA,,41.884710,12.397633,,,,,
71570,71570,MAROI/PORTUENSE,,41.845918,12.414708,,,,,
77974,77974,LONGONI/INPS,,41.898433,12.604258,,,,,
75609,75609,SELVA CANDIDA/VIL. S. GIUSEPPE,,41.947017,12.381645,,,,,
77846,77846,MONTEGRIMANO/TALAMELLO,,41.978740,12.520162,,,,,
80462,80462,OCEANO PACIFICO/EGEO,,41.826703,12.454620,,,,,
90102,90102,EUCLIDE,,41.926438,12.481780,,,,,
70387,70387,P.ZA VENEZIA,,41.895993,12.482045,,,,,
20308,20308,ACQUEDOTTO DEL PESCHIERA,,41.936470,12.425345,,,,,
71334,71334,CATACOMBE S.CALLISTO,,41.859763,12.511935,,,,,
75460,75460,PISANA/LONGHENA,,41.868812,12.412160,,,,,
76078,76078,CORNELIA/GUZZONI,,41.901920,12.390405,,,,,
99500,99500,MAGLIANO,,42.148058,12.478828,,,,,
77831,77831,BEL RESPIRO,,41.879598,12.440888,,,,,
20131,20131,TOR S. GIOVANNI,,41.981913,12.564610,,,,,
82485,82485,CIMITERO LAURENTINO/INGRESSO,,41.762247,12.495855,,,,,
71833,71833,CASILINA/P.LE LABICANO,,41.890850,12.516577,,,,,
71830,71830,ROMANISTI/TOGLIATTI,,41.869597,12.569422,,,,,
77787,77787,PRENESTINA/CABALLINI,,41.891333,12.520272,,,,,
71075,71075,PRENESTINA/ACQUA BULLICANTE,,41.892767,12.543265,,,,,
73339,73339,BARDANZELLU/CAMPILLI,,41.914393,12.577398,,,,,
76206,76206,PROBA PETRONIA/APPIANO (FL3),,41.911383,12.437082,,,,,
77320,77320,ASMARA/ADIGRAT,,41.926097,12.517145,,,,,
73563,73563,COLLATINA/VERTUNNI,,41.904367,12.613875,,,,,
73112,73112,COLLI PORTUENSI/GANDIGLIO,,41.863138,12.443785,,,,,
82391,82391,MAGLIANA/CIVICO 874,,41.821955,12.399925,,,,,
82622,82622,TEDONE,,41.794435,12.489817,,,,,
90519,90519,MOROLO,,42.174938,12.472352,,,,,
80607,80607,CATALANI/VESSELLA,,41.937110,12.510523,,,,,
79437,79437,TOGLIATTI/SCUOLA,,41.899877,12.575833,,,,,
75458,75458,P.ZA LANTE,,41.852565,12.502930,,,,,
73621,73621,ARDEATINA/TOR PAGNOTTA,,41.809072,12.529487,,,,,
73492,73492,STAZ.NE MONTE MARIO (FS-FL3),,41.939010,12.421223,,,,,
75135,75135,AGRICOLTURA,,41.840715,12.473302,,,,,
73609,73609,GROTTA PERFETTA/MOLIERE,,41.839545,12.504925,,,,,
76057,76057,PANE A./ZIMONE,,41.897882,12.386672,,,,,
76470,76470,LABIA,,41.969922,12.520175,,,,,
77850,77850,NAZARETH/BOCCEA,,41.907572,12.406903,,,,,
75457,75457,PISANA/CASALE NINFEO,,41.873937,12.413070,,,,,
77348,77348,L.GO COLLI ALBANI (MA),,41.869940,12.529353,,,,,
71023,71023,MAZZACURATI,,41.846528,12.411328,,,,,
73077,73077,AURELIA/AZONE,,41.898442,12.425830,,,,,
80344,80344,TOGLIATTI/CILIEGIE,,41.889042,12.574040,,,,,
74406,74406,MIRANDOLA/MONTAGNOLA,,41.845117,12.484837,,,,,
78377,78377,PIAZZA SAXA RUBRA,,42.000875,12.493293,,,,,
78291,78291,SIMONE/TODINI,,41.942887,12.645125,,,,,
73256,73256,CASSIA/CASAL SARACENO,,41.968780,12.437605,,,,,
99153,99153,EUR MAGLIANA,,41.839565,12.463458,,,,,
70084,70084,NAZIONALE/TORINO,,41.901843,12.495113,,,,,
78644,78644,KANT/MARX,,41.935810,12.553933,,,,,
75510,75510,TUSCOLANA/PORTA FURBA,,41.869497,12.537647,,,,,
82042,82042,ROMAGNOLI/AZZORRE,,41.740353,12.283892,,,,,
75387,75387,GREGORIO VII/LEONE XIII,,41.893210,12.435182,,,,,
73808,73808,VALLERANO/MONALDI,,41.786323,12.463225,,,,,
72813,72813,CARINI/BONNET,,41.885710,12.461065,,,,,
70728,70728,ARTE/AERONAUTICA,,41.825843,12.472400,,,,,
73444,73444,CASA CALDA/BELON,,41.873135,12.590642,,,,,
75305,75305,LUCIO SESTIO (MA),,41.859457,12.557337,,,,,
99515,99515,FORNACCHIA,,42.439963,12.204813,,,,,
73152,73152,BOCCEA/ACCURSIO,,41.899532,12.428802,,,,,
75353,75353,P.ZA S. GIOVANNI BOSCO,,41.858817,12.564097,,,,,
74693,74693,TRULLO/BRUGNATO,,41.840527,12.437310,,,,,
74075,74075,GORDIANI/B. CASTELLO,,41.884610,12.554435,,,,,
81238,81238,SAN BASILIDE,,41.949878,12.375547,,,,,
70899,70899,PESCACCIO/CENTRO COMMERCIALE,,41.870463,12.378242,,,,,
76854,76854,GUERRIERI,,41.877490,12.488888,,,,,
77614,77614,FLAMINIA/BOCCARDO,,41.942548,12.471965,,,,,
70996,70996,BUON PASTORE,,41.876333,12.425802,,,,,
82482,82482,CASALOTTI/BORGO TICINO,,41.916175,12.373163,,,,,
90101,90101,FLAMINIO,,41.912865,12.476535,,,,,
74104,74104,CASILINA/CAMBELLOTTI,,41.862502,12.627513,,,,,
71561,71561,P.LE JONIO,,41.945617,12.526022,,,,,
20323,20323,MAMELI,,41.888388,12.467558,,,,,
75503,75503,LUCIO SESTIO (MA),,41.860148,12.556710,,,,,
72269,72269,BEL RESPIRO,,41.880303,12.441265,,,,,
72118,72118,PRIMATI SPORTIVI/CICLISMO,,41.828370,12.457762,,,,,
72465,72465,GALLINE BIANCHE/OFFANENGO,,41.997192,12.487402,,,,,
76153,76153,BATTISTINI/LUCIO II,,41.907743,12.416865,,,,,
77095,77095,GRIMALDI CASTA/SAGONA,,41.726460,12.290008,,,,,
77081,77081,COLOMBO/VILLA PLINIO,,41.722460,12.327280,,,,,
82397,82397,TECNICA/CAMPIONI,,41.825182,12.458122,,,,,
79302,79302,CASAL MORENA/S. BASILE,,41.829202,12.617435,,,,,
73875,73875,JONIO/MONTE FASCIA,,41.944698,12.535153,,,,,
74382,74382,RESISTENZA/GRANI,,41.782997,12.441397,,,,,
70134,70134,C.SO FRANCIA/URUGUAY,,41.935035,12.472067,,,,,
71795,71795,CASILINA/ISNELLO,,41.863605,12.675478,,,,,
74950,74950,VIGNA MURATA/VALLES,,41.827468,12.512498,,,,,
77194,77194,LITORANEA 7,,41.704542,12.343853,,,,,
77143,77143,LITORANEA/CANCELLO 8,,41.674462,12.392967,,,,,
73581,73581,BARBERINI (MA),,41.904345,12.488887,,,,,
78535,78535,V.LE DEI CIPRESSI/RIQ. 42,,42.010523,12.493498,,,,,
71918,71918,QUAGLIA/TOR BELLA MONACA,,41.867203,12.639347,,,,,
74189,74189,LAURENTINA/ALPE BIS,,41.727078,12.509492,,,,,
73845,73845,NOMENTANA/CESARINA,,41.958688,12.585152,,,,,
71884,71884,LEONE IV,,41.908132,12.455382,,,,,
70112,70112,CROCE ROSSA,,41.908045,12.504278,,,,,
77956,77956,FATTIBONI/RUSPOLI,,41.787212,12.346627,,,,,
70304,70304,CARINI/PILO,,41.882308,12.460712,,,,,
76953,76953,CASAL PALOCCO/TALETE,,41.748230,12.354525,,,,,
71245,71245,PRENESTINA/VALENTE,,41.894955,12.567497,,,,,
72174,72174,CASSIA/BARBARANO ROMANO,,41.977820,12.423255,,,,,
77843,77843,MONTE CERVIALTO/VALLE MELAINA,,41.950468,12.526605,,,,,
71042,71042,BRAVETTA/GUIDI,,41.881740,12.425663,,,,,
70263,70263,MONTE BRIANZO,,41.902807,12.474048,,,,,
72943,72943,PORTUENSE/VICOLO CLEMENTI,,41.851125,12.428688,,,,,
81350,81350,DELL'OMO/PICCOLA LOURDES,,41.892027,12.608212,,,,,
20130,20130,TUSCOLANA/CENTRALE ENEL,,41.845888,12.579700,,,,,
75572,75572,APPIA/ROCCAGORGA,,41.865725,12.531335,,,,,
74440,74440,EROI DI RODI/GIORDANO,,41.784963,12.434790,,,,,
74808,74808,POLENSE/MASSA S. GIULIANO,,41.895500,12.703187,,,,,
73401,73401,KANT/BERTERO,,41.933027,12.555118,,,,,
70948,70948,SENORBI/MUROS,,41.831647,12.359953,,,,,
75804,75804,TRIONFALE/FANI,,41.935280,12.438287,,,,,
82307,82307,MONTE PETRELLA/MONTE PETROSO,,41.949892,12.530637,,,,,
74982,74982,TOR CARBONE/ARDEATINA,,41.826982,12.520938,,,,,
71033,71033,P.ZA VITTORIO EMANUELE (MA),,41.895090,12.505053,,,,,
82427,82427,GIARDINETTI (MC),,41.863960,12.610598,,,,,
75073,75073,LIVI C./VERGA,,41.936113,12.418342,,,,,
74801,74801,ROCCALUMERA/PACECO,,41.882777,12.661655,,,,,
78072,78072,BOTTERO/STAZ.NE STELLA POLARE (RL),,41.728328,12.296013,,,,,
71958,71958,TIBURTINA/OTTOBONI,,41.908453,12.540535,,,,,
71646,71646,BOCCEA/FRAMURA,,41.909378,12.402605,,,,,
71193,71193,TOR SAPIENZA/RUCELLAI,,41.897580,12.591383,,,,,
72143,72143,OCEANO INDIANO/OCEANO PACIFICO,,41.827840,12.453002,,,,,
79514,79514,CONVERTITE,,41.902713,12.480280,,,,,
73344,73344,TIBURTINA/CROCIATE,,41.908035,12.525917,,,,,
77003,77003,CARDINAL GINNASI/LUNA PARK,,41.732927,12.280130,,,,,
71138,71138,CASAL BERTONE/POLLIO,,41.897508,12.533712,,,,,
71221,71221,PRENESTINA/CANDIANI,,41.893652,12.584923,,,,,
71504,71504,NOMENTANA/VILLA TORLONIA,,41.916998,12.512777,,,,,
78193,78193,GIORDANI I.,,41.906067,12.561093,,,,,
71559,71559,RESSI/PISTOIESE,,41.846947,12.425318,,,,,
77125,77125,LM LUTAZIO CATULO/ORI,,41.716032,12.314232,,,,,
71107,71107,CLAUDIA/CELIO (H),,41.886392,12.494952,,,,,
74428,74428,EROI DI RODI/MANCA,,41.777673,12.441567,,,,,
74989,74989,ERODE ATTICO/LUCIO VOLUMNIO,,41.838657,12.542340,,,,,
79626,79626,MASSA S. GIULIANO/ROTELLO,,41.917277,12.684072,,,,,
72575,72575,VERGA/STAMPA,,41.947853,12.558885,,,,,
20003,20003,ROCCA CENCIA/GIOIOSA JONICA,,41.867588,12.689112,,,,,
20099,20099,CAVACEPPI/VICO CONSORTI,,41.795617,12.432582,,,,,
71086,71086,PRENESTINA/OLEVANO ROMANO,,41.894277,12.555885,,,,,
70592,70592,MACEDONIA/GREGOROVIUS,,41.871930,12.512810,,,,,
78886,78886,TERMINI (MA-MB-FS),,41.900473,12.500650,,,,,
77682,77682,CANALE DELLA LINGUA/NICENETO,,41.744847,12.336100,,,,,
70167,70167,GREGORIO VII/DI PIETRO,,41.896425,12.441512,,,,,
73131,73131,BORROMEO F./CLEMENTE XI,,41.914367,12.414742,,,,,
74584,74584,SIRTORI/FORTE PORTUENSE,,41.855548,12.448053,,,,,
82044,82044,CASSIA/BASSANO ROMANO,,41.986537,12.403352,,,,,
75711,75711,CASALE LUMBROSO/D'AMICO,,41.875395,12.362592,,,,,
78744,78744,BIANCHINI/NUVOLARI,,41.835483,12.500952,,,,,
71789,71789,CASILINA/TORRACCIO TORRENOVA,,41.863112,12.633070,,,,,
79669,79669,GIANICOLENSE/S. V. DE PAOLI,,41.871208,12.458240,,,,,
72091,72091,V.LE REGINA MARGHERITA/MORGAGNI,,41.909615,12.510872,,,,,
73362,73362,VALLE AURELIA/DE FABRITIIS,,41.908462,12.436397,,,,,
73190,73190,SERAFICO/PADRE LAIS,,41.830158,12.487467,,,,,
80847,80847,GIUDICE/VIOLA,,41.845210,12.586810,,,,,
70533,70533,CARSO,,41.920003,12.462868,,,,,
72166,72166,MENZIO/BALESTRIERI,,41.776040,12.379258,,,,,
70246,70246,CONTE VERDE/P.ZA VITTORIO EMANUELE,,41.893445,12.506180,,,,,
76091,76091,CORNELIA/VOLPIANO,,41.898902,12.389200,,,,,
71898,71898,OSTIENSE/MERCATI GENERALI,,41.871443,12.479912,,,,,
77736,77736,BARELLAI/MARTINOTTI,,41.945555,12.416112,,,,,
74142,74142,TOR S. GIOVANNI/NIGRO,,41.979750,12.560670,,,,,
73214,73214,CAMILLUCCIA/GIRALDI,,41.942167,12.447673,,,,,
81307,81307,TIBERINA/CIV 150,,42.009985,12.501995,,,,,
73586,73586,SOMALIA/VIVALDI,,41.935590,12.512490,,,,,
72921,72921,AERONAUTICA/MONTAGNE ROCCIOSE,,41.826173,12.476008,,,,,
74443,74443,EROI DI RODI/MANCA,,41.777195,12.442193,,,,,
73755,73755,JONIO (MB1),,41.945682,12.528713,,,,,
78666,78666,BIANCHI L./BANDIERA I.,,41.941667,12.364127,,,,,
73589,73589,NOVELLA/ACILIA,,41.929292,12.511968,,,,,
73546,73546,MONTI PARIOLI,,41.923213,12.477620,,,,,
79969,79969,FALCK/STADERINI,,41.890920,12.587025,,,,,
71728,71728,TORRENOVA/NAIADI,,41.878387,12.618277,,,,,
70270,70270,RATTAZZI/NAPOLEONE III,,41.896348,12.501985,,,,,
70466,70466,MUSE,,41.930333,12.490293,,,,,
70219,70219,ARGENTINA/BOLIVIA,,41.932558,12.476363,,,,,
72967,72967,PORTUENSE/LA LOGGIA,,41.856805,12.446752,,,,,
77022,77022,CAPO SPARTIVENTO/PIOLA CASELLI,,41.738192,12.286522,,,,,
20136,20136,TRIGORIA/ANDRIULI,,41.762045,12.477578,,,,,
75788,75788,PRISCIANO/MEDAGLIE D'ORO,,41.924295,12.446288,,,,,
75420,75420,PISANA/FOSSO MAGLIANA,,41.855810,12.393275,,,,,
70743,70743,BALLARIN/CESARINI,,41.836355,12.498223,,,,,
80439,80439,TRIONFALE/PINETA SACCHETTI,,41.936542,12.429167,,,,,
71920,71920,OSTIENSE/EFESO,,41.854603,12.477155,,,,,
71136,71136,GREGORIO VII/LEONE XIII,,41.893507,12.435445,,,,,
71332,71332,APPIA ANTICA/CAFFARELLA,,41.864928,12.506055,,,,,
72933,72933,CHIARUGI V.,,41.941373,12.420362,,,,,
77046,77046,PROMONTORI/SIMONETTI,,41.738500,12.289072,,,,,
72389,72389,STAZIONE GIUSTINIANA,,42.001798,12.490532,,,,,
72375,72375,FLAMINIA/PANTALEONI,,41.949882,12.471117,,,,,
73768,73768,DE FILIPPO/PILOTTO,,41.965943,12.517280,,,,,
71614,71614,CASALETTO/VILLA ZINGONE,,41.864675,12.437628,,,,,
71047,71047,AURELIA ANTICA/DON GUANELLA,,41.888807,12.423300,,,,,
80230,80230,LENIN,,41.849818,12.448108,,,,,
81853,81853,BENE/MONTEGRIMANO,,41.978602,12.522970,,,,,
74110,74110,VIGNE NUOVE/MONTE MASSICO,,41.949748,12.536870,,,,,
70920,70920,INDUNO,,41.885048,12.471468,,,,,
78810,78810,VERANO,,41.902168,12.518952,,,,,
73312,73312,V.LE S. ROCCO/CAPPELLA 17,,42.018325,12.493942,,,,,
72119,72119,VELODROMO,,41.827107,12.455042,,,,,
71450,71450,MAGLIANA/IMBRECCIATO,,41.839670,12.453125,,,,,
73068,73068,AURELIA/GIORGIERI,,41.885057,12.390125,,,,,
30679,30679,STAZ.NE TIBURTINA (MB),,41.909682,12.530142,,,,,
20387,20387,QUATTRO VENTI/REGNOLI,,41.883662,12.458667,,,,,
76846,76846,SCALO S. LORENZO/TALAMO,,41.893865,12.517013,,,,,
70831,70831,PRENESTINA/CONTI,,41.892392,12.539888,,,,,
74943,74943,ERODE ATTICO/APPIA ANTICA,,41.835513,12.540988,,,,,
79421,79421,LICATA,,41.864082,12.485178,,,,,
82597,82597,PARTIGIANI (FS),,41.873948,12.484898,,,,,
72041,72041,PETRINI,,41.878243,12.558330,,,,,
76433,76433,MARINETTI/MALAPARTE,,41.807517,12.480588,,,,,
72791,72791,CONCA D'ORO/VAL GRANA,,41.942882,12.520403,,,,,
73406,73406,BARTOLO LONGO,,41.930910,12.567550,,,,,
73070,73070,AURELIA/VIA DELLA STAZIONE AURELIA,,41.887167,12.404098,,,,,
73687,73687,TITO,,41.853903,12.487250,,,,,
74218,74218,PETRA/CIVICO 300,,41.791747,12.335457,,,,,
74856,74856,VIGNA MURATA/GRADI,,41.826660,12.504272,,,,,
70644,70644,CAMPI SPORTIVI,,41.933060,12.489042,,,,,
71220,71220,PRENESTINA/MANFREDONIA,,41.894287,12.577975,,,,,
73439,73439,CINCIE,,41.872728,12.603677,,,,,
74051,74051,GORDIANI/SUPINO,,41.888693,12.553918,,,,,
77378,77378,DELPINO,,41.891277,12.563845,,,,,
78435,78435,MAZZINI/MONTE GRAPPA,,41.917912,12.467548,,,,,
78419,78419,ASPERTINI/BORGIANNI,,41.869985,12.630117,,,,,
70065,70065,C.SO FRANCIA/FLAMINIA,,41.940813,12.471067,,,,,
73709,73709,PO/SIMETO,,41.916387,12.497893,,,,,
72182,72182,CASSIA/LEGA,,41.980343,12.416970,,,,,
80347,80347,TOGLIATTI/PLATANI,,41.881358,12.573035,,,,,
70667,70667,NAVIGATORI,,41.860838,12.498633,,,,,
76852,76852,VITERBO,,41.911743,12.498452,,,,,
75444,75444,SALESIANI/PEDIO,,41.858267,12.565857,,,,,
82700,82700,PONTE CASILINO,,41.888757,12.523327,,,,,
74732,74732,TOR VERGATA/LA BARCACCIA,,41.836223,12.621495,,,,,
76614,76614,ISTRIA,,41.922878,12.512963,,,,,
73462,73462,COLLATINA/CAPRANESI,,41.904717,12.610655,,,,,
75400,75400,GRIMALDI/CORBINO,,41.864515,12.467993,,,,,
75024,75024,TINTORETTO/BACIGALUPO,,41.833618,12.498380,,,,,
77673,77673,FORTE BRAVETTA,,41.866910,12.423262,,,,,
75629,75629,SELVA CANDIDA/ROSANI,,41.941320,12.379882,,,,,
71597,71597,BILANCIONI,,41.879135,12.448772,,,,,
73699,73699,DE NICOLA/TERMINI,,41.902722,12.499617,,,,,
71615,71615,CASALETTO/AFFOGALASINO,,41.862515,12.437895,,,,,
73752,73752,VIGNE NUOVE/PASINETTI,,41.961545,12.536273,,,,,
30001,30001,L.GO PRENESTE,,41.892433,12.541187,,,,,
82573,82573,AEROPORTO CIAMPINO,,41.799082,12.590530,,,,,
82159,82159,D'ARPE/TRIGORIA,,41.765095,12.476872,,,,,
73870,73870,OJETTI/TOSATTI,,41.944105,12.549048,,,,,
74095,74095,LM AMERIGO VESPUCCI/BOGGIANI,,41.712750,12.320727,,,,,
74601,74601,MONTAGNOLA,,41.844577,12.484155,,,,,
77325,77325,MARE DEI CORALLI/MARE DEI CARAIBI,,41.729300,12.301695,,,,,
75944,75944,PINTURICCHIO,,41.929412,12.463520,,,,,
75096,75096,TINTORETTO/BALDOVINETTI,,41.833407,12.495387,,,,,
76992,76992,MARE DEI CORALLI/PESCATORI,,41.727698,12.304185,,,,,
82266,82266,LAURENTINA/TRIGORIA,,41.777213,12.480588,,,,,
72948,72948,VIGNE/VIGNA GIRELLI,,41.842100,12.421657,,,,,
74627,74627,P.ZA VENEZIA,,41.894717,12.481938,,,,,
78623,78623,BALSAMO CRIVELLI,,41.905632,12.550240,,,,,
76837,76837,BONICHI,,41.779185,12.357108,,,,,
72840,72840,PSG GIANICOLO/COLLEGIO UCRAINO,,41.895203,12.460147,,,,,
71509,71509,NOMENTANA/VAL D'AOSTA,,41.931015,12.527448,,,,,
73628,73628,STAZIONE SAXA RUBRA,,41.974615,12.494788,,,,,
76488,76488,C.SO DUCA DI GENOVA/REPUBBLICHE MARINARE,,41.735172,12.267763,,,,,
74636,74636,TRULLO/LAMPORECCHIO,,41.848625,12.435802,,,,,
73978,73978,MONTI TIBURTINI/DURANTINI,,41.916867,12.543288,,,,,
75525,75525,PISANA/SORBOLONGHI,,41.881527,12.417997,,,,,
71122,71122,TIBURTINA/LANCIANO,,41.927132,12.575117,,,,,
76849,76849,CAMILLO DA ALBINO,,41.782803,12.351395,,,,,
78116,78116,FORO ITALICO/MOSCHEA,,41.940367,12.496695,,,,,
81913,81913,VIGNA MURATA/ARDEATINA,,41.827150,12.517198,,,,,
75668,75668,CASAL SELCE/RICCI,,41.914425,12.352048,,,,,
75066,75066,TORREVECCHIA/PALEOTTI,,41.919568,12.409865,,,,,
72285,72285,V.LE ANGELICO/CAMOZZI,,41.912505,12.458303,,,,,
71893,71893,LGT SANZIO/FILIPPERI,,41.890390,12.473562,,,,,
74359,74359,CADUTI LIBERAZIONE/GRANI,,41.782588,12.442435,,,,,
73813,73813,TIRRENO/VAL SERIANA,,41.938345,12.530185,,,,,
77612,77612,FLAMINIA/BOCCARDO,,41.942925,12.472130,,,,,
73067,73067,AURELIA/MADONNA DEL RIPOSO,,41.897470,12.434643,,,,,
71503,71503,NOMENTANA/TRIESTE,,41.914883,12.509705,,,,,
77461,77461,LEPANTO (MA),,41.911022,12.466472,,,,,
82628,82628,CONVERSI/LAMPARIELLO,,41.791062,12.489077,,,,,
73567,73567,COLLATINA/BIROLLI,,41.904978,12.598603,,,,,
77705,77705,ORTONA DEI MARSI/MASSA S. GIULIANO,,41.912665,12.687655,,,,,
78182,78182,MECHELLI,,41.938818,12.591125,,,,,
78441,78441,RUSPOLI A./PATRASSO,,41.783775,12.347383,,,,,
73732,73732,VIGNE NUOVE/CADIBONA,,41.953688,12.535945,,,,,
73285,73285,TORREVECCHIA/DIANO MARINA,,41.929633,12.417827,,,,,
20374,20374,LAURENTINA/CIVICO 1569,,41.745728,12.503467,,,,,
74803,74803,ROCCALUMERA/BORGHESIANA,,41.882842,12.668178,,,,,
70727,70727,ARTE/AMERICA,,41.828547,12.473812,,,,,
70508,70508,LENORMANT/ZELIA NUTTAL,,41.773858,12.332577,,,,,
77867,77867,COLLI PORTUENSI/MONTEVERDE,,41.871122,12.443035,,,,,
73753,73753,VIGNE NUOVE/DE LIGUORO,,41.964018,12.535885,,,,,
72570,72570,ALESSANDRINO/LAMPONI,,41.873020,12.580148,,,,,
74387,74387,VALGRISI,,41.763730,12.484597,,,,,
77878,77878,ORLANDO,,41.930553,12.400355,,,,,
30633,30633,VIGNA MURATA/GROTTE D'ARCACCIO,,41.826477,12.497242,,,,,
72618,72618,ROBINIE/TOGLIATTI,,41.882337,12.572328,,,,,
73645,73645,PRISCILLA,,41.931295,12.511492,,,,,
75495,75495,TUSCOLANA/ARCO DI TRAVERTINO,,41.868595,12.538572,,,,,
70104,70104,GIANICOLENSE/CASALETTO,,41.877515,12.441270,,,,,
71539,71539,STELVIO,,41.941730,12.535867,,,,,
81817,81817,SETTE METRI/TENUTA DEL CASALOTTO,,41.817932,12.609797,,,,,
78100,78100,PASQUALE II/BEMBO,,41.912192,12.411400,,,,,
